student_id,degree,institution_tier,gpa,target_career_id,career_skill_match_pct,total_skills_count,avg_skill_proficiency,core_cs_score,projects_count,avg_project_complexity,certifications_count,assessments_passed_pct,weekly_study_hours,learning_velocity_index,readiness_score,is_job_ready
STU_00209,M.S. Computer Science,2,9.7,CR002,92.87,19,4.09,95.0,4,4.0,5,87.2,20.5,1.41,90.27,1
STU_00210,B.Tech Electronics,3,9.72,CR007,72.98,16,2.87,54.9,3,3.1,2,54.8,12.6,1.1,68.5,0
STU_00211,B.Tech Electronics,3,6.86,CR006,80.45,14,3.25,59.6,4,3.4,2,57.1,13.9,1.04,67.64,0
STU_00212,B.S. Data Science,3,6.43,CR008,29.9,5,1.2,20.0,0,2.0,0,44.8,4.9,0.66,24.54,0
STU_00213,B.Tech Electronics,1,8.45,CR006,87.98,19,4.52,82.1,3,4.5,4,79.3,24.5,1.32,90.06,1
STU_00214,BCA / MCA,1,8.25,CR006,82.11,13,3.38,71.6,6,4.5,2,84.2,15.7,1.78,84.21,1
STU_00215,B.S. Data Science,2,7.52,CR006,48.27,10,1.82,43.0,2,1.1,0,22.7,5.6,0.95,35.69,0
STU_00216,B.Tech Information Technology,2,7.36,CR004,84.42,17,3.8,75.1,5,4.5,4,89.0,19.6,1.78,87.12,1
STU_00217,B.Tech Computer Science,3,8.09,CR010,29.19,9,1.02,23.8,1,1.7,0,29.2,4.2,0.73,24.89,0
STU_00218,M.S. Computer Science,3,7.06,CR005,41.67,9,1.72,34.0,1,1.3,1,42.3,4.3,0.94,37.9,0
STU_00219,B.S. Data Science,2,8.82,CR003,89.08,18,4.05,81.8,6,4.6,2,79.0,21.4,1.33,86.37,1
STU_00220,B.Tech Information Technology,3,6.39,CR001,44.25,5,1.63,28.7,2,1.9,0,48.4,7.5,0.82,35.36,0
STU_00221,B.Tech Electronics,2,6.33,CR006,26.75,9,1.18,20.7,1,2.5,1,20.7,8.8,0.92,29.78,0
STU_00222,M.S. Computer Science,2,7.61,CR001,43.28,10,1.62,33.0,2,1.1,0,48.4,5.6,0.73,39.62,0
STU_00223,BCA / MCA,1,8.71,CR008,92.3,18,3.73,75.5,6,3.9,5,80.7,23.3,1.62,88.26,1
STU_00224,B.Tech Electronics,2,7.74,CR009,40.49,10,1.71,39.5,1,1.9,0,39.9,9.0,0.69,37.63,0
STU_00225,B.S. Data Science,2,8.87,CR010,55.88,15,2.31,45.3,4,3.2,2,71.7,12.3,1.39,51.8,0
STU_00226,B.Tech Computer Science,2,7.19,CR010,36.32,9,1.57,42.6,0,1.6,1,31.0,7.2,0.92,28.04,0
STU_00227,B.Tech Information Technology,3,8.55,CR005,53.14,16,2.24,52.1,2,2.8,1,73.8,12.1,1.19,52.51,0
STU_00228,B.Tech Electronics,3,7.44,CR003,51.32,7,2.43,47.2,2,1.9,0,41.3,4.0,0.81,43.61,0
STU_00229,M.S. Computer Science,2,8.59,CR006,23.79,9,1.0,22.1,2,1.4,0,33.8,7.8,0.82,24.75,0
STU_00230,B.Tech Electronics,1,8.61,CR002,87.26,19,3.37,74.7,6,4.2,5,89.1,14.5,1.48,88.26,1
STU_00231,BCA / MCA,2,7.85,CR005,47.1,12,1.87,40.9,0,1.8,1,36.6,4.7,0.65,34.73,0
STU_00232,B.Tech Information Technology,3,7.25,CR010,60.57,13,2.4,52.7,4,2.8,2,67.2,17.5,1.11,60.72,0
STU_00233,B.Tech Computer Science,2,10.0,CR002,37.01,11,1.88,33.3,2,1.0,1,25.8,6.9,0.98,34.14,0
STU_00234,M.S. Computer Science,1,8.37,CR005,87.48,21,4.18,93.8,4,4.2,4,78.5,23.3,1.66,86.46,1
STU_00235,B.Tech Information Technology,1,8.37,CR002,76.11,17,3.63,62.2,2,2.8,2,62.4,8.9,1.22,59.76,0
STU_00236,B.S. Data Science,3,9.0,CR003,33.62,12,1.44,25.9,0,1.8,1,20.2,4.5,0.95,30.48,0
STU_00237,B.Tech Information Technology,1,7.44,CR003,92.36,12,4.49,85.4,3,4.3,3,83.0,20.6,1.48,87.73,1
STU_00238,BCA / MCA,2,7.28,CR010,92.24,22,4.02,77.5,6,4.2,4,85.5,18.5,1.37,87.24,1
STU_00239,BCA / MCA,2,8.7,CR008,20.56,5,1.34,18.8,1,2.3,1,29.6,5.1,0.7,25.37,0
STU_00240,B.S. Data Science,2,7.4,CR006,72.09,15,3.04,66.7,3,2.8,2,51.6,9.3,1.34,67.03,0
STU_00241,B.Tech Electronics,1,8.46,CR006,86.55,16,3.87,70.6,3,4.4,2,84.9,17.9,1.7,79.03,1
STU_00242,M.S. Computer Science,2,8.87,CR007,53.72,13,1.94,43.1,4,3.6,3,60.7,14.0,1.04,58.36,0
STU_00243,B.Tech Computer Science,2,8.08,CR010,92.62,16,4.5,81.5,5,4.0,5,79.2,15.8,1.38,89.78,1
STU_00244,M.S. Computer Science,1,7.77,CR001,58.38,16,2.2,42.9,3,3.0,3,62.0,13.0,1.13,62.65,0
STU_00245,B.Tech Computer Science,2,6.43,CR003,45.97,7,1.71,40.5,2,1.1,1,20.4,8.8,0.79,37.83,0
STU_00246,B.Tech Electronics,2,6.37,CR010,31.5,10,1.56,26.5,1,1.9,1,22.2,5.4,0.97,29.42,0
STU_00247,B.Tech Electronics,2,6.12,CR006,85.23,12,3.88,81.3,3,4.1,4,77.9,16.1,1.68,80.0,1
STU_00248,B.Tech Computer Science,2,8.67,CR009,79.59,21,3.23,73.8,5,4.0,4,87.0,23.4,1.54,87.58,1
STU_00249,BCA / MCA,3,7.11,CR010,84.25,19,3.87,74.2,5,3.9,2,89.2,19.2,1.46,75.51,1
STU_00250,M.S. Computer Science,2,6.38,CR006,52.5,13,1.95,43.5,4,3.6,3,59.0,13.4,1.27,56.88,0
STU_00251,BCA / MCA,2,5.39,CR010,87.02,16,4.43,85.8,3,4.5,4,86.6,14.4,1.4,84.8,1
STU_00252,M.S. Computer Science,2,8.54,CR006,86.3,22,3.81,85.8,3,3.8,5,77.8,23.1,1.68,85.21,1
STU_00253,M.S. Computer Science,2,7.62,CR006,58.12,8,2.54,41.3,2,3.8,2,59.6,9.5,1.27,57.75,0
STU_00254,B.Tech Electronics,1,7.76,CR003,37.14,5,1.64,42.2,1,2.4,0,34.5,6.9,0.65,36.75,0
STU_00255,M.S. Computer Science,3,9.61,CR009,35.94,6,1.37,31.9,1,2.1,0,33.0,6.9,0.86,31.99,0
STU_00256,M.S. Computer Science,2,6.28,CR003,49.49,8,2.16,38.1,2,2.2,0,22.0,8.2,0.83,41.82,0
STU_00257,BCA / MCA,2,7.97,CR007,77.46,15,2.78,60.7,4,2.8,1,61.1,14.2,1.31,69.77,0
STU_00258,B.Tech Electronics,2,7.37,CR008,48.1,5,1.58,32.3,0,2.5,1,43.1,5.3,0.8,42.33,0
STU_00259,B.Tech Electronics,3,8.2,CR004,78.45,15,3.44,64.8,4,3.7,2,59.2,9.4,1.21,70.08,0
STU_00260,B.Tech Electronics,3,7.77,CR007,68.36,19,2.58,51.6,3,2.6,1,63.6,11.4,1.19,58.6,0
STU_00261,B.Tech Information Technology,3,6.46,CR003,93.55,14,3.83,65.4,3,4.1,5,79.8,24.6,1.62,85.01,1
STU_00262,B.S. Data Science,2,6.81,CR002,89.31,13,4.16,74.9,3,4.0,4,88.3,14.4,1.76,86.49,1
STU_00263,B.Tech Computer Science,3,6.88,CR005,54.66,7,2.8,47.2,4,3.2,1,55.4,16.6,1.38,55.59,0
STU_00264,B.Tech Electronics,1,8.29,CR004,82.3,14,3.47,62.5,5,4.2,2,83.2,15.9,1.68,78.11,1
STU_00265,B.Tech Electronics,1,7.84,CR009,70.71,20,2.7,58.7,3,2.9,1,52.4,17.8,1.11,62.48,0
STU_00266,B.S. Data Science,2,9.24,CR006,89.18,19,4.51,89.4,7,4.6,4,89.8,19.2,2.03,90.78,1
STU_00267,B.Tech Information Technology,1,7.08,CR008,90.09,14,3.88,78.8,4,3.9,5,77.0,21.1,1.47,82.69,1
STU_00268,B.Tech Electronics,2,8.58,CR002,33.14,2,1.78,24.3,0,1.6,0,31.5,9.0,0.86,28.78,0
STU_00269,M.S. Computer Science,3,7.7,CR010,71.34,17,2.6,59.7,2,3.5,2,52.7,12.0,1.13,60.86,0
STU_00270,B.Tech Information Technology,2,7.18,CR001,40.52,3,1.31,25.9,2,2.2,1,21.7,6.2,0.8,33.44,0
STU_00271,B.Tech Computer Science,1,8.69,CR008,82.47,21,3.17,62.0,2,3.4,3,73.6,12.1,1.26,69.69,0
STU_00272,M.S. Computer Science,2,7.95,CR003,78.21,17,3.13,67.7,2,2.5,3,54.2,13.8,1.29,65.66,0
STU_00273,B.S. Data Science,2,8.31,CR007,33.04,8,1.74,19.9,2,1.3,0,29.4,5.1,0.96,30.76,0
STU_00274,M.S. Computer Science,3,7.68,CR002,95.31,25,5.0,92.2,5,4.4,6,88.2,24.3,1.8,94.91,1
STU_00275,B.Tech Electronics,1,7.34,CR007,100.0,24,4.6,91.0,7,4.7,3,91.6,21.9,1.99,94.96,1
STU_00276,B.S. Data Science,3,8.39,CR006,38.75,10,1.7,38.0,2,2.4,0,40.3,6.5,0.88,36.83,0
STU_00277,M.S. Computer Science,3,7.62,CR006,44.6,12,1.95,47.7,1,1.8,1,35.8,4.8,0.6,36.64,0
STU_00278,BCA / MCA,1,8.3,CR008,98.04,17,4.81,92.3,8,4.5,4,92.3,21.5,2.05,99.5,1
STU_00279,B.Tech Information Technology,1,7.84,CR008,35.23,10,1.2,22.9,0,1.5,0,30.0,4.2,0.74,24.81,0
STU_00280,B.Tech Information Technology,3,7.42,CR006,90.9,19,4.37,81.3,8,4.8,6,96.5,21.6,1.61,93.08,1
STU_00281,B.S. Data Science,1,7.38,CR004,64.67,7,2.09,41.0,2,3.6,3,54.0,12.6,1.24,58.6,0
STU_00282,B.S. Data Science,2,7.39,CR006,59.42,11,2.18,44.3,3,2.6,3,55.0,8.1,1.25,52.92,0
STU_00283,B.Tech Electronics,3,7.81,CR007,74.28,20,2.95,59.0,2,3.1,2,62.3,16.5,1.28,67.4,0
STU_00284,BCA / MCA,2,8.52,CR009,75.01,18,3.2,66.3,2,3.5,3,54.2,16.2,1.31,67.67,0
STU_00285,B.Tech Electronics,1,7.95,CR010,96.48,25,5.0,93.7,6,4.7,5,94.7,29.6,1.69,98.54,1
STU_00286,B.S. Data Science,1,8.53,CR006,76.04,20,3.21,76.8,5,4.2,5,86.7,22.6,1.53,81.18,1
STU_00287,M.S. Computer Science,3,8.74,CR003,92.86,17,4.25,74.1,5,3.8,5,87.6,18.9,1.62,91.55,1
STU_00288,B.Tech Computer Science,3,8.0,CR006,55.03,9,2.05,50.0,3,2.9,2,71.4,11.5,1.39,51.82,0
STU_00289,BCA / MCA,3,7.54,CR001,40.84,9,1.63,29.5,2,1.9,1,33.1,6.5,0.89,33.46,0
STU_00290,B.S. Data Science,2,9.18,CR003,98.28,20,4.92,100.0,6,4.6,6,88.5,29.2,1.96,99.38,1
STU_00291,B.Tech Computer Science,1,9.27,CR004,94.1,19,4.07,73.8,5,4.1,4,85.2,14.7,1.5,88.39,1
STU_00292,B.Tech Electronics,3,7.26,CR001,73.71,12,2.79,65.4,4,3.1,2,54.9,16.2,1.32,67.19,0
STU_00293,B.S. Data Science,2,7.94,CR002,56.47,14,2.51,47.2,4,3.0,2,73.4,11.8,1.27,60.88,0
STU_00294,B.Tech Electronics,2,5.53,CR005,34.04,7,1.08,29.2,0,1.9,0,35.8,5.2,0.78,25.47,0
STU_00295,BCA / MCA,1,8.28,CR009,79.46,23,3.31,74.4,4,3.5,1,73.0,17.8,1.0,68.58,0
STU_00296,B.S. Data Science,3,6.25,CR008,32.46,9,1.0,24.1,2,1.5,1,49.3,9.2,0.73,32.39,0
STU_00297,BCA / MCA,3,6.67,CR008,38.08,8,1.47,30.7,0,1.8,0,34.3,5.6,0.61,34.25,0
STU_00298,B.Tech Electronics,1,7.53,CR008,98.19,25,4.57,88.9,7,4.9,5,92.3,29.0,1.88,97.38,1
STU_00299,BCA / MCA,1,5.83,CR009,52.05,13,1.73,47.7,3,2.7,1,70.3,9.3,1.09,49.47,0
STU_00300,BCA / MCA,3,7.31,CR003,89.4,18,3.71,66.6,4,4.6,2,80.0,20.5,1.35,82.97,1
STU_00301,B.Tech Information Technology,3,9.4,CR004,90.22,21,4.45,85.0,3,3.9,4,83.6,16.8,1.41,88.86,1
STU_00302,M.S. Computer Science,2,8.18,CR008,83.47,19,3.94,77.2,4,4.6,2,77.1,21.1,1.49,79.09,1
STU_00303,B.Tech Computer Science,2,8.21,CR008,52.89,9,1.85,38.5,3,2.8,3,73.2,17.3,1.29,55.22,0
STU_00304,B.Tech Computer Science,1,8.65,CR006,54.72,12,2.76,58.1,3,2.7,2,66.3,15.1,1.28,61.6,0
STU_00305,BCA / MCA,2,8.11,CR003,86.4,22,3.98,75.8,4,4.1,3,77.0,23.8,1.54,84.05,1
STU_00306,B.Tech Electronics,2,8.12,CR001,93.38,12,4.26,86.3,4,4.2,4,83.1,24.1,1.75,95.74,1
STU_00307,B.Tech Information Technology,1,7.97,CR004,79.85,15,3.14,64.4,4,2.5,2,60.1,17.1,1.3,68.02,0
STU_00308,B.Tech Computer Science,2,6.12,CR009,78.66,20,3.06,64.1,4,2.9,2,67.2,14.7,1.09,68.93,0
STU_00309,M.S. Computer Science,2,8.56,CR009,61.19,12,2.21,44.4,4,3.0,3,55.7,13.8,1.15,60.2,0
STU_00310,B.Tech Information Technology,1,8.12,CR010,82.03,18,3.55,73.0,5,3.8,2,87.1,15.9,1.6,86.23,1
STU_00311,B.Tech Computer Science,1,6.71,CR010,79.53,16,3.56,69.8,2,3.6,3,58.1,10.4,1.11,71.45,0
STU_00312,B.Tech Electronics,2,5.62,CR001,76.48,20,2.98,61.6,4,2.8,3,59.7,16.7,1.29,74.25,0
STU_00313,B.S. Data Science,2,10.0,CR005,56.91,14,2.33,42.7,4,2.6,2,53.1,9.0,1.24,53.84,0
STU_00314,B.S. Data Science,2,7.02,CR001,34.29,8,1.1,22.4,1,1.8,1,32.3,9.7,0.65,33.64,0
STU_00315,B.Tech Electronics,2,8.07,CR010,46.34,4,1.7,35.3,2,2.3,1,32.4,8.6,0.62,43.34,0
STU_00316,BCA / MCA,3,6.34,CR006,94.33,20,4.63,83.9,6,4.6,5,90.6,22.8,1.85,93.96,1
STU_00317,M.S. Computer Science,2,9.9,CR006,41.36,5,1.51,31.8,0,2.2,1,45.8,7.7,0.61,38.49,0
STU_00318,B.Tech Electronics,2,7.16,CR002,51.97,14,2.12,38.0,1,2.1,1,40.9,5.9,0.64,42.25,0
STU_00319,B.Tech Information Technology,3,8.76,CR003,94.83,24,4.05,84.9,5,4.0,3,76.3,19.3,1.56,88.84,1
STU_00320,B.Tech Information Technology,2,8.75,CR009,62.27,13,2.23,50.2,3,3.1,2,59.8,16.6,1.37,60.6,0
STU_00321,B.Tech Computer Science,1,9.95,CR007,73.26,11,3.21,50.6,2,3.5,1,64.3,8.7,1.05,62.18,0
STU_00322,M.S. Computer Science,2,7.14,CR001,73.5,13,2.9,53.5,4,2.9,3,62.9,9.7,1.39,63.23,0
STU_00323,BCA / MCA,2,7.64,CR009,35.57,9,1.54,35.3,0,1.6,1,36.9,4.7,1.0,32.17,0
STU_00324,B.Tech Information Technology,3,9.27,CR006,79.59,19,4.01,64.6,5,3.8,2,79.7,20.3,1.78,81.09,1
STU_00325,B.Tech Electronics,1,6.99,CR009,45.65,14,1.56,35.6,2,2.1,1,41.7,5.2,0.74,43.17,0
STU_00326,B.Tech Computer Science,2,7.03,CR008,85.74,19,3.72,75.5,5,3.9,2,87.2,16.4,1.66,82.06,1
STU_00327,B.Tech Information Technology,3,9.75,CR007,68.68,21,3.46,55.4,3,3.7,3,56.1,15.5,1.21,66.35,0
STU_00328,B.S. Data Science,3,6.39,CR004,57.84,12,1.97,39.7,3,3.7,3,65.1,14.6,1.16,60.58,0
STU_00329,B.Tech Computer Science,1,6.99,CR003,92.75,21,4.07,79.0,6,4.4,5,85.9,14.0,1.78,90.93,1
STU_00330,B.Tech Information Technology,2,8.28,CR009,50.78,11,2.34,36.6,2,2.3,1,23.8,4.6,0.84,44.16,0
STU_00331,B.Tech Information Technology,2,8.95,CR010,83.72,17,3.63,86.8,5,4.5,4,82.3,19.0,1.4,87.97,1
STU_00332,M.S. Computer Science,3,9.06,CR009,53.43,14,2.49,47.1,4,2.9,2,57.0,9.5,1.12,51.61,0
STU_00333,B.Tech Electronics,3,7.28,CR006,64.0,18,2.62,60.6,2,3.2,2,63.5,13.7,1.38,56.17,0
STU_00334,M.S. Computer Science,2,9.4,CR001,82.01,21,3.16,64.5,3,2.8,3,72.1,14.2,1.17,75.04,1
STU_00335,M.S. Computer Science,2,8.24,CR001,86.07,17,2.77,64.5,2,3.6,3,52.8,11.5,1.35,72.2,0
STU_00336,BCA / MCA,3,8.54,CR007,31.18,9,1.14,29.2,2,1.8,0,46.3,9.5,0.71,28.51,0
STU_00337,B.Tech Computer Science,2,8.31,CR002,51.21,14,1.98,40.1,1,1.2,1,34.0,4.4,0.84,41.5,0
STU_00338,B.Tech Electronics,1,6.79,CR004,61.39,12,2.89,39.7,4,2.9,2,57.4,15.3,1.09,59.43,0
STU_00339,BCA / MCA,3,9.91,CR003,71.01,11,3.34,73.5,4,2.8,2,73.0,16.2,1.39,69.93,0
STU_00340,BCA / MCA,2,8.52,CR007,69.1,11,2.96,53.1,2,2.6,2,65.2,10.9,1.06,56.92,0
STU_00341,M.S. Computer Science,2,5.55,CR006,91.33,19,3.88,68.1,5,4.4,5,75.5,20.5,1.39,89.53,1
STU_00342,B.Tech Information Technology,3,9.07,CR005,71.64,12,3.28,62.2,2,3.1,2,70.6,12.0,1.04,68.38,0
STU_00343,B.S. Data Science,3,6.99,CR008,72.98,15,2.75,58.1,3,2.9,3,56.0,12.0,1.01,68.38,0
STU_00344,BCA / MCA,2,7.93,CR002,56.7,10,2.35,48.3,4,3.1,2,51.8,11.9,1.3,57.91,0
STU_00345,B.Tech Electronics,3,5.0,CR003,61.86,15,2.39,50.6,3,2.7,3,59.4,14.7,1.31,65.04,0
STU_00346,B.Tech Computer Science,2,6.84,CR008,83.89,20,3.47,70.6,6,4.1,3,83.7,24.4,1.33,85.92,1
STU_00347,B.Tech Information Technology,3,8.99,CR005,92.84,19,4.67,90.3,7,4.7,4,90.3,28.4,1.92,90.49,1
STU_00348,B.Tech Computer Science,2,6.15,CR010,34.44,7,1.45,33.8,0,1.3,0,41.6,8.6,0.78,32.46,0
STU_00349,BCA / MCA,2,6.25,CR002,56.24,13,1.97,47.0,4,2.5,2,71.3,14.8,1.11,56.77,0
STU_00350,B.Tech Computer Science,2,6.68,CR003,37.0,10,1.65,29.4,2,2.2,0,33.9,7.2,1.0,32.34,0
STU_00351,B.Tech Electronics,2,8.46,CR008,61.25,15,2.35,40.0,2,3.4,2,64.0,15.9,1.3,57.47,0
STU_00352,B.S. Data Science,2,9.4,CR001,100.0,21,4.85,93.2,5,4.9,4,94.6,23.7,2.14,96.31,1
STU_00353,M.S. Computer Science,3,6.78,CR001,99.23,24,5.0,92.7,6,4.7,6,97.3,29.3,2.02,99.5,1
STU_00354,B.Tech Information Technology,3,8.82,CR001,99.36,22,4.2,93.6,8,4.8,6,94.8,29.6,1.62,99.5,1
STU_00355,B.Tech Information Technology,3,6.82,CR005,79.99,18,3.45,79.0,3,4.6,4,87.5,23.8,1.71,75.9,1
STU_00356,M.S. Computer Science,2,6.67,CR006,67.9,14,2.24,48.8,4,2.7,3,58.7,15.4,1.3,68.6,0
STU_00357,M.S. Computer Science,2,7.74,CR003,91.91,23,4.39,87.3,6,4.3,4,80.3,20.6,1.46,93.23,1
STU_00358,B.Tech Information Technology,3,8.14,CR006,34.37,9,1.46,20.6,1,1.8,1,20.4,4.0,0.7,30.28,0
STU_00359,BCA / MCA,1,9.28,CR006,73.27,15,3.52,78.8,4,3.8,3,86.4,24.8,1.7,80.92,1
STU_00360,M.S. Computer Science,3,7.83,CR007,96.24,22,4.13,82.1,5,4.5,2,87.1,21.0,1.45,92.42,1
STU_00361,B.Tech Electronics,2,9.56,CR003,92.97,21,4.39,94.5,8,4.5,5,97.7,26.6,2.19,96.58,1
STU_00362,B.Tech Information Technology,1,9.01,CR007,51.78,11,1.8,36.1,1,2.5,1,27.0,7.7,0.78,40.7,0
STU_00363,B.S. Data Science,2,9.28,CR010,27.23,8,1.05,22.0,2,1.3,1,47.0,9.0,0.82,29.13,0
STU_00364,BCA / MCA,2,9.92,CR002,74.17,15,2.86,55.6,2,3.4,2,61.8,11.9,1.15,63.46,0
STU_00365,BCA / MCA,2,7.26,CR005,89.21,20,3.99,85.0,5,3.9,4,75.4,20.9,1.79,89.01,1
STU_00366,M.S. Computer Science,2,5.91,CR003,60.59,16,2.83,54.1,3,3.6,3,61.8,16.0,1.23,63.52,0
STU_00367,M.S. Computer Science,2,5.16,CR009,95.13,17,4.41,99.1,6,4.7,4,91.8,24.1,2.19,95.79,1
STU_00368,BCA / MCA,3,7.66,CR002,78.44,11,3.28,61.1,4,3.7,3,70.5,9.3,1.4,71.47,0
STU_00369,B.S. Data Science,1,6.21,CR010,31.12,10,1.49,17.8,2,2.3,0,41.4,7.5,0.64,30.09,0
STU_00370,M.S. Computer Science,2,8.67,CR003,68.11,14,2.52,58.5,4,3.3,2,67.2,9.1,1.33,66.77,0
STU_00371,B.Tech Computer Science,2,8.55,CR010,65.43,12,2.35,47.6,4,3.6,2,72.3,9.9,1.05,61.93,0
STU_00372,B.Tech Computer Science,2,7.02,CR009,66.8,13,3.35,56.9,4,3.3,1,53.8,15.9,1.31,64.49,0
STU_00373,M.S. Computer Science,2,7.81,CR005,86.84,19,3.82,70.7,6,4.1,4,85.4,22.4,1.73,83.5,1
STU_00374,B.Tech Computer Science,3,9.09,CR010,33.53,11,1.33,37.9,1,1.9,1,45.6,8.8,0.65,33.42,0
STU_00375,BCA / MCA,1,7.37,CR001,97.87,22,5.0,97.7,5,4.5,6,93.3,26.3,1.78,98.21,1
STU_00376,B.Tech Computer Science,2,5.66,CR003,90.68,17,3.69,75.1,6,4.3,4,76.1,23.8,1.32,94.2,1
STU_00377,B.Tech Electronics,2,9.61,CR007,83.26,22,2.99,60.9,4,3.2,3,52.6,16.6,1.12,74.48,0
STU_00378,M.S. Computer Science,1,7.91,CR006,29.29,10,1.24,26.2,2,2.2,1,38.8,6.5,0.7,32.82,0
STU_00379,M.S. Computer Science,1,9.59,CR004,82.24,18,3.69,74.6,3,4.1,4,80.8,19.6,1.76,83.16,1
STU_00380,B.Tech Electronics,2,6.02,CR009,78.61,14,3.33,65.1,3,3.1,1,73.6,10.1,1.03,67.8,0
STU_00381,B.Tech Information Technology,2,7.2,CR003,49.34,11,2.57,50.6,4,3.5,1,71.9,14.1,1.08,60.3,0
STU_00382,B.Tech Computer Science,3,8.33,CR007,55.29,16,2.1,44.0,2,3.2,1,57.2,17.4,1.3,52.89,0
STU_00383,B.Tech Information Technology,1,9.49,CR010,35.33,5,1.35,20.0,2,1.3,0,25.0,8.7,0.69,30.7,0
STU_00384,B.Tech Information Technology,3,6.94,CR007,77.53,15,3.17,62.2,4,2.6,1,60.2,15.1,1.09,68.56,0
STU_00385,B.Tech Computer Science,1,7.32,CR005,26.96,7,1.16,31.7,2,1.0,1,41.5,6.1,0.91,28.83,0
STU_00386,M.S. Computer Science,2,9.69,CR006,48.3,9,1.64,34.5,0,1.2,0,45.0,8.2,0.83,37.7,0
STU_00387,B.Tech Electronics,2,7.81,CR001,80.82,16,2.92,54.0,4,3.7,3,66.3,12.8,1.34,72.89,0
STU_00388,B.Tech Information Technology,2,6.85,CR007,79.37,16,3.32,65.1,2,2.6,2,68.8,13.3,1.15,70.75,0
STU_00389,BCA / MCA,2,6.62,CR009,60.49,9,1.94,50.2,3,2.8,2,53.2,11.1,1.21,58.55,0
STU_00390,B.Tech Information Technology,2,7.29,CR003,86.51,18,3.38,64.6,6,4.3,3,88.1,23.5,1.49,84.88,1
STU_00391,B.Tech Information Technology,2,8.07,CR003,94.01,20,4.21,79.5,3,4.0,5,80.9,24.4,1.42,89.37,1
STU_00392,B.Tech Electronics,2,7.57,CR003,77.29,14,2.8,68.7,3,2.8,1,64.1,13.3,1.06,65.47,0
STU_00393,B.S. Data Science,2,6.21,CR008,91.86,20,3.81,76.0,3,4.4,3,83.6,21.7,1.76,85.8,1
STU_00394,B.Tech Computer Science,2,7.54,CR010,57.58,9,2.23,43.7,2,2.9,1,63.3,12.1,1.11,47.78,0
STU_00395,M.S. Computer Science,3,7.46,CR009,49.03,15,1.76,34.2,0,2.2,1,41.9,9.9,0.71,37.06,0
STU_00396,B.S. Data Science,3,8.65,CR001,34.14,11,1.73,35.5,0,1.7,0,45.5,8.7,0.72,28.89,0
STU_00397,BCA / MCA,3,6.53,CR008,99.55,25,4.62,100.0,6,4.9,6,91.3,25.5,1.64,99.5,1
STU_00398,B.Tech Information Technology,2,9.58,CR005,58.44,11,2.47,44.0,4,2.8,3,65.5,9.3,1.11,58.62,0
STU_00399,B.S. Data Science,2,7.93,CR006,75.39,12,3.3,79.8,3,2.8,2,60.8,14.7,1.17,72.68,0
STU_00400,B.Tech Computer Science,3,7.68,CR008,86.95,17,3.6,71.5,5,4.0,3,88.1,15.9,1.51,85.5,1
STU_00401,B.S. Data Science,2,6.77,CR001,75.43,9,2.93,57.3,2,3.1,3,68.2,16.9,1.27,69.87,0
STU_00402,B.Tech Information Technology,1,6.87,CR009,96.54,17,4.34,86.4,8,4.7,5,90.0,25.7,1.67,95.87,1
STU_00403,B.Tech Information Technology,1,8.17,CR004,60.83,14,2.7,45.9,2,3.2,2,57.8,9.8,1.34,52.78,0
STU_00404,M.S. Computer Science,2,7.06,CR006,77.23,14,2.71,61.4,3,3.0,3,74.5,11.5,1.37,71.4,0
STU_00405,BCA / MCA,3,9.08,CR008,57.76,7,1.9,35.3,1,1.4,0,42.9,8.1,0.73,41.83,0
STU_00406,B.Tech Information Technology,3,7.6,CR008,35.97,9,1.13,27.2,2,2.4,0,31.3,8.5,0.81,34.2,0
STU_00407,M.S. Computer Science,1,7.84,CR002,94.61,21,4.56,87.5,5,5.0,3,96.9,29.0,1.78,94.88,1
STU_00408,B.Tech Electronics,1,7.49,CR004,56.76,10,1.81,35.5,0,1.4,0,22.4,7.8,0.73,33.93,0
STU_00409,B.Tech Information Technology,2,7.68,CR006,46.55,11,2.34,44.0,2,1.4,1,32.5,8.7,0.82,44.72,0
STU_00410,BCA / MCA,2,7.03,CR001,85.58,16,2.97,61.9,3,3.0,1,53.5,15.1,1.34,67.69,0
STU_00411,B.Tech Computer Science,2,8.43,CR005,72.0,12,2.91,63.3,3,3.2,1,71.5,16.2,1.05,64.0,0
STU_00412,M.S. Computer Science,3,8.25,CR007,95.07,16,4.23,87.7,4,4.3,2,87.2,15.2,1.43,83.95,1
STU_00413,B.Tech Computer Science,2,9.02,CR004,50.87,13,2.07,46.5,2,2.2,1,31.3,8.7,0.74,48.11,0
STU_00414,B.S. Data Science,2,6.12,CR007,40.19,13,1.99,36.3,1,1.7,1,32.0,9.9,0.93,34.26,0
STU_00415,M.S. Computer Science,2,7.35,CR004,62.48,11,2.07,44.7,2,3.7,3,50.9,10.2,1.12,58.5,0
STU_00416,BCA / MCA,3,6.77,CR002,69.55,19,3.09,55.4,3,3.7,3,74.9,11.8,1.24,65.44,0
STU_00417,B.Tech Electronics,1,8.54,CR001,88.99,18,3.48,71.4,3,4.2,5,81.7,21.8,1.61,80.83,1
STU_00418,B.Tech Electronics,2,6.32,CR006,54.92,13,2.31,50.4,2,2.5,3,50.6,8.1,1.04,58.33,0
