student_id,week,initial_readiness,weekly_study_hours,learning_consistency,cumulative_hours,milestones_completed,readiness_at_week
TRJ_0067,4,40.35,15.7,0.71,62,1,45.4
TRJ_0067,8,40.35,15.7,0.71,127,2,50.24
TRJ_0067,12,40.35,15.7,0.71,196,3,54.92
TRJ_0067,16,40.35,15.7,0.71,254,5,58.54
TRJ_0067,20,40.35,15.7,0.71,318,7,62.16
TRJ_0067,24,40.35,15.7,0.71,388,10,65.79
TRJ_0068,0,39.08,27.7,1.06,0,0,39.08
TRJ_0068,4,39.08,27.7,1.06,114,3,52.21
TRJ_0068,8,39.08,27.7,1.06,232,4,62.79
TRJ_0068,12,39.08,27.7,1.06,351,7,71.09
TRJ_0068,16,39.08,27.7,1.06,462,8,77.16
TRJ_0068,20,39.08,27.7,1.06,577,9,82.13
TRJ_0068,24,39.08,27.7,1.06,694,11,86.06
TRJ_0069,0,21.3,12.6,1.24,0,0,21.3
TRJ_0069,4,21.3,12.6,1.24,46,3,29.87
TRJ_0069,8,21.3,12.6,1.24,98,4,38.42
TRJ_0069,12,21.3,12.6,1.24,141,6,44.74
TRJ_0069,16,21.3,12.6,1.24,196,8,51.82
TRJ_0069,20,21.3,12.6,1.24,247,11,57.63
TRJ_0069,24,21.3,12.6,1.24,297,14,62.61
TRJ_0070,0,44.65,24.1,0.85,0,0,44.65
TRJ_0070,4,44.65,24.1,0.85,110,2,54.1
TRJ_0070,8,44.65,24.1,0.85,218,5,61.82
TRJ_0070,12,44.65,24.1,0.85,306,6,67.13
TRJ_0070,16,44.65,24.1,0.85,397,8,71.86
TRJ_0070,20,44.65,24.1,0.85,489,11,75.97
TRJ_0070,24,44.65,24.1,0.85,593,13,79.88
TRJ_0071,0,28.36,21.7,1.09,0,0,28.36
TRJ_0071,4,28.36,21.7,1.09,88,3,40.93
TRJ_0071,8,28.36,21.7,1.09,177,6,51.45
TRJ_0071,12,28.36,21.7,1.09,256,7,59.19
TRJ_0071,16,28.36,21.7,1.09,333,10,65.55
TRJ_0071,20,28.36,21.7,1.09,415,12,71.23
TRJ_0071,24,28.36,21.7,1.09,501,14,76.17
TRJ_0072,0,36.34,9.3,1.12,0,0,36.34
TRJ_0072,4,36.34,9.3,1.12,32,3,40.84
TRJ_0072,8,36.34,9.3,1.12,74,4,46.23
TRJ_0072,12,36.34,9.3,1.12,114,6,50.88
TRJ_0072,16,36.34,9.3,1.12,155,9,55.26
TRJ_0072,20,36.34,9.3,1.12,191,10,58.8
TRJ_0072,24,36.34,9.3,1.12,233,11,62.52
TRJ_0073,0,54.37,16.9,1.2,0,0,54.37
TRJ_0073,4,54.37,16.9,1.2,71,3,61.52
TRJ_0073,8,54.37,16.9,1.2,132,5,66.81
TRJ_0073,12,54.37,16.9,1.2,197,8,71.65
TRJ_0073,16,54.37,16.9,1.2,268,9,76.15
TRJ_0073,20,54.37,16.9,1.2,328,12,79.38
TRJ_0073,24,54.37,16.9,1.2,391,15,82.31
TRJ_0074,0,28.14,15.4,0.7,0,0,28.14
TRJ_0074,4,28.14,15.4,0.7,57,3,33.74
TRJ_0074,8,28.14,15.4,0.7,113,5,38.76
TRJ_0074,12,28.14,15.4,0.7,182,7,44.45
TRJ_0074,16,28.14,15.4,0.7,249,9,49.48
TRJ_0074,20,28.14,15.4,0.7,311,12,53.69
TRJ_0074,24,28.14,15.4,0.7,365,13,57.06
TRJ_0075,0,52.87,14.8,1.16,0,0,52.87
TRJ_0075,4,52.87,14.8,1.16,54,2,58.45
TRJ_0075,8,52.87,14.8,1.16,115,3,63.98
TRJ_0075,12,52.87,14.8,1.16,173,5,68.52
TRJ_0075,16,52.87,14.8,1.16,232,7,72.57
TRJ_0075,20,52.87,14.8,1.16,285,8,75.79
TRJ_0075,24,52.87,14.8,1.16,350,10,79.22
TRJ_0076,0,42.53,15.2,0.92,0,0,42.53
TRJ_0076,4,42.53,15.2,0.92,52,3,47.84
TRJ_0076,8,42.53,15.2,0.92,110,5,53.2
TRJ_0076,12,42.53,15.2,0.92,165,8,57.77
TRJ_0076,16,42.53,15.2,0.92,232,11,62.67
TRJ_0076,20,42.53,15.2,0.92,289,14,66.39
TRJ_0076,24,42.53,15.2,0.92,351,16,70.03
TRJ_0077,0,40.92,20.3,1.07,0,0,40.92
TRJ_0077,4,40.92,20.3,1.07,88,1,51.08
TRJ_0077,8,40.92,20.3,1.07,167,3,58.76
TRJ_0077,12,40.92,20.3,1.07,239,4,64.71
TRJ_0077,16,40.92,20.3,1.07,320,6,70.33
TRJ_0077,20,40.92,20.3,1.07,389,7,74.43
TRJ_0077,24,40.92,20.3,1.07,475,8,78.76
TRJ_0078,0,18.84,12.1,0.91,0,0,18.84
TRJ_0078,4,18.84,12.1,0.91,53,3,26.38
TRJ_0078,8,18.84,12.1,0.91,105,6,33.06
TRJ_0078,12,18.84,12.1,0.91,158,7,39.29
TRJ_0078,16,18.84,12.1,0.91,213,9,45.13
TRJ_0078,20,18.84,12.1,0.91,262,10,49.85
TRJ_0078,24,18.84,12.1,0.91,305,11,53.65
TRJ_0079,0,34.9,26.3,0.88,0,0,34.9
TRJ_0079,4,34.9,26.3,0.88,107,1,46.13
TRJ_0079,8,34.9,26.3,0.88,201,3,54.37
TRJ_0079,12,34.9,26.3,0.88,295,4,61.35
TRJ_0079,16,34.9,26.3,0.88,403,5,68.07
TRJ_0079,20,34.9,26.3,0.88,522,8,74.11
TRJ_0079,24,34.9,26.3,0.88,619,9,78.2
TRJ_0080,0,42.32,24.6,0.86,0,0,42.32
TRJ_0080,4,42.32,24.6,0.86,90,1,50.66
TRJ_0080,8,42.32,24.6,0.86,197,3,58.98
TRJ_0080,12,42.32,24.6,0.86,282,4,64.6
TRJ_0080,16,42.32,24.6,0.86,375,5,69.85
TRJ_0080,20,42.32,24.6,0.86,474,8,74.57
TRJ_0080,24,42.32,24.6,0.86,565,10,78.28
TRJ_0081,0,19.08,27.4,0.97,0,0,19.08
TRJ_0081,4,19.08,27.4,0.97,98,2,33.16
TRJ_0081,8,19.08,27.4,0.97,223,3,47.56
TRJ_0081,12,19.08,27.4,0.97,345,5,58.69
TRJ_0081,16,19.08,27.4,0.97,447,8,66.12
TRJ_0081,20,19.08,27.4,0.97,541,10,71.79
TRJ_0081,24,19.08,27.4,0.97,644,13,76.93
TRJ_0082,0,19.1,15.9,1.04,0,0,19.1
TRJ_0082,4,19.1,15.9,1.04,55,1,27.88
TRJ_0082,8,19.1,15.9,1.04,127,3,38.0
TRJ_0082,12,19.1,15.9,1.04,190,5,45.68
TRJ_0082,16,19.1,15.9,1.04,256,8,52.7
TRJ_0082,20,19.1,15.9,1.04,315,9,58.17
TRJ_0082,24,19.1,15.9,1.04,380,11,63.5
TRJ_0083,0,34.16,26.4,0.83,0,0,34.16
TRJ_0083,4,34.16,26.4,0.83,89,2,43.28
TRJ_0083,8,34.16,26.4,0.83,184,5,51.6
TRJ_0083,12,34.16,26.4,0.83,280,8,58.79
TRJ_0083,16,34.16,26.4,0.83,383,11,65.3
TRJ_0083,20,34.16,26.4,0.83,484,13,70.69
TRJ_0083,24,34.16,26.4,0.83,582,15,75.11
TRJ_0084,0,26.6,10.1,0.75,0,0,26.6
TRJ_0084,4,26.6,10.1,0.75,43,1,31.26
TRJ_0084,8,26.6,10.1,0.75,77,4,34.75
TRJ_0084,12,26.6,10.1,0.75,118,6,38.73
TRJ_0084,16,26.6,10.1,0.75,162,9,42.71
TRJ_0084,20,26.6,10.1,0.75,200,10,45.96
TRJ_0084,24,26.6,10.1,0.75,241,11,49.23
TRJ_0085,0,40.04,8.0,0.83,0,0,40.04
TRJ_0085,4,40.04,8.0,0.83,29,3,42.88
TRJ_0085,8,40.04,8.0,0.83,57,6,45.5
TRJ_0085,12,40.04,8.0,0.83,90,7,48.45
TRJ_0085,16,40.04,8.0,0.83,121,10,51.09
TRJ_0085,20,40.04,8.0,0.83,151,11,53.52
TRJ_0085,24,40.04,8.0,0.83,186,13,56.18
TRJ_0086,0,52.91,17.3,1.21,0,0,52.91
TRJ_0086,4,52.91,17.3,1.21,77,3,60.99
TRJ_0086,8,52.91,17.3,1.21,142,6,66.69
TRJ_0086,12,52.91,17.3,1.21,201,7,71.14
TRJ_0086,16,52.91,17.3,1.21,274,9,75.87
TRJ_0086,20,52.91,17.3,1.21,339,12,79.38
TRJ_0086,24,52.91,17.3,1.21,398,14,82.14
TRJ_0087,0,31.02,17.0,0.94,0,0,31.02
TRJ_0087,4,31.02,17.0,0.94,63,2,38.77
TRJ_0087,8,31.02,17.0,0.94,138,5,46.86
TRJ_0087,12,31.02,17.0,0.94,206,6,53.25
TRJ_0087,16,31.02,17.0,0.94,279,8,59.31
TRJ_0087,20,31.02,17.0,0.94,343,9,63.97
TRJ_0087,24,31.02,17.0,0.94,406,12,68.06
TRJ_0088,0,47.04,27.7,1.14,0,0,47.04
TRJ_0088,4,47.04,27.7,1.14,105,1,58.36
TRJ_0088,8,47.04,27.7,1.14,230,3,68.71
TRJ_0088,12,47.04,27.7,1.14,348,4,76.15
TRJ_0088,16,47.04,27.7,1.14,462,7,81.63
TRJ_0088,20,47.04,27.7,1.14,573,9,85.75
TRJ_0088,24,47.04,27.7,1.14,688,10,89.04
TRJ_0089,0,16.69,21.3,0.87,0,0,16.69
TRJ_0089,4,16.69,21.3,0.87,82,3,27.87
TRJ_0089,8,16.69,21.3,0.87,169,5,38.03
TRJ_0089,12,16.69,21.3,0.87,249,8,46.09
TRJ_0089,16,16.69,21.3,0.87,326,10,52.89
TRJ_0089,20,16.69,21.3,0.87,403,13,58.86
TRJ_0089,24,16.69,21.3,0.87,500,14,65.26
TRJ_0090,0,21.12,23.7,1.26,0,0,21.12
TRJ_0090,4,21.12,23.7,1.26,106,1,39.61
TRJ_0090,8,21.12,23.7,1.26,201,4,52.58
TRJ_0090,12,21.12,23.7,1.26,292,7,62.31
TRJ_0090,16,21.12,23.7,1.26,386,9,70.27
TRJ_0090,20,21.12,23.7,1.26,467,11,75.77
TRJ_0090,24,21.12,23.7,1.26,566,14,81.15
TRJ_0091,0,39.31,15.7,1.29,0,0,39.31
TRJ_0091,4,39.31,15.7,1.29,56,1,47.56
TRJ_0091,8,39.31,15.7,1.29,120,2,55.58
TRJ_0091,12,39.31,15.7,1.29,183,3,62.33
TRJ_0091,16,39.31,15.7,1.29,238,6,67.35
TRJ_0091,20,39.31,15.7,1.29,300,7,72.2
TRJ_0091,24,39.31,15.7,1.29,354,8,75.83
TRJ_0092,0,31.99,5.5,0.79,0,0,31.99
TRJ_0092,4,31.99,5.5,0.79,21,1,34.29
TRJ_0092,8,31.99,5.5,0.79,44,2,36.69
TRJ_0092,12,31.99,5.5,0.79,66,4,38.86
TRJ_0092,16,31.99,5.5,0.79,88,7,40.97
TRJ_0092,20,31.99,5.5,0.79,109,10,42.91
TRJ_0092,24,31.99,5.5,0.79,131,11,44.92
TRJ_0093,0,47.82,27.7,1.3,0,0,47.82
TRJ_0093,4,47.82,27.7,1.3,119,2,61.72
TRJ_0093,8,47.82,27.7,1.3,216,3,70.33
TRJ_0093,12,47.82,27.7,1.3,315,5,77.07
TRJ_0093,16,47.82,27.7,1.3,425,6,82.8
TRJ_0093,20,47.82,27.7,1.3,541,7,87.3
TRJ_0093,24,47.82,27.7,1.3,639,10,90.17
TRJ_0094,0,30.93,19.6,0.82,0,0,30.93
TRJ_0094,4,30.93,19.6,0.82,83,2,39.73
TRJ_0094,8,30.93,19.6,0.82,157,5,46.67
TRJ_0094,12,30.93,19.6,0.82,230,8,52.69
TRJ_0094,16,30.93,19.6,0.82,298,11,57.71
TRJ_0094,20,30.93,19.6,0.82,380,12,63.07
TRJ_0094,24,30.93,19.6,0.82,451,14,67.17
TRJ_0095,0,19.75,12.6,1.14,0,0,19.75
TRJ_0095,4,19.75,12.6,1.14,47,3,27.92
TRJ_0095,8,19.75,12.6,1.14,90,5,34.7
TRJ_0095,12,19.75,12.6,1.14,142,7,42.01
TRJ_0095,16,19.75,12.6,1.14,193,9,48.44
TRJ_0095,20,19.75,12.6,1.14,248,11,54.62
TRJ_0095,24,19.75,12.6,1.14,293,13,59.08
TRJ_0096,0,52.94,6.3,1.04,0,0,52.94
TRJ_0096,4,52.94,6.3,1.04,27,3,55.54
TRJ_0096,8,52.94,6.3,1.04,54,6,57.98
TRJ_0096,12,52.94,6.3,1.04,80,8,60.23
TRJ_0096,16,52.94,6.3,1.04,108,10,62.53
TRJ_0096,20,52.94,6.3,1.04,132,12,64.41
TRJ_0096,24,52.94,6.3,1.04,158,15,66.31
TRJ_0097,0,19.88,13.9,0.77,0,0,19.88
TRJ_0097,4,19.88,13.9,0.77,56,1,26.58
TRJ_0097,8,19.88,13.9,0.77,117,2,33.27
TRJ_0097,12,19.88,13.9,0.77,170,4,38.52
TRJ_0097,16,19.88,13.9,0.77,228,7,43.85
TRJ_0097,20,19.88,13.9,0.77,279,9,48.13
TRJ_0097,24,19.88,13.9,0.77,335,11,52.45
TRJ_0098,0,20.79,5.3,1.29,0,0,20.79
TRJ_0098,4,20.79,5.3,1.29,23,2,25.42
TRJ_0098,8,20.79,5.3,1.29,45,3,29.54
TRJ_0098,12,20.79,5.3,1.29,64,4,33.04
TRJ_0098,16,20.79,5.3,1.29,86,7,36.86
TRJ_0098,20,20.79,5.3,1.29,104,8,39.82
TRJ_0098,24,20.79,5.3,1.29,126,11,43.15
TRJ_0099,0,47.15,21.8,1.16,0,0,47.15
TRJ_0099,4,47.15,21.8,1.16,76,3,55.7
TRJ_0099,8,47.15,21.8,1.16,151,6,62.79
TRJ_0099,12,47.15,21.8,1.16,236,9,69.48
TRJ_0099,16,47.15,21.8,1.16,330,11,75.5
TRJ_0099,20,47.15,21.8,1.16,411,12,79.75
TRJ_0099,24,47.15,21.8,1.16,504,13,83.69
TRJ_0100,0,17.87,21.4,1.25,0,0,17.87
TRJ_0100,4,17.87,21.4,1.25,84,2,33.52
TRJ_0100,8,17.87,21.4,1.25,158,4,44.78
TRJ_0100,12,17.87,21.4,1.25,249,5,56.05
TRJ_0100,16,17.87,21.4,1.25,344,8,65.38
TRJ_0100,20,17.87,21.4,1.25,426,9,71.8
TRJ_0100,24,17.87,21.4,1.25,508,12,77.05
TRJ_0101,0,28.21,7.7,0.88,0,0,28.21
TRJ_0101,4,28.21,7.7,0.88,30,2,31.91
TRJ_0101,8,28.21,7.7,0.88,60,3,35.42
TRJ_0101,12,28.21,7.7,0.88,88,4,38.54
TRJ_0101,16,28.21,7.7,0.88,119,5,41.83
TRJ_0101,20,28.21,7.7,0.88,150,8,44.94
TRJ_0101,24,28.21,7.7,0.88,179,11,47.74
TRJ_0102,0,52.39,29.1,1.11,0,0,52.39
TRJ_0102,4,52.39,29.1,1.11,108,3,62.61
TRJ_0102,8,52.39,29.1,1.11,239,6,72.09
TRJ_0102,12,52.39,29.1,1.11,363,7,78.81
TRJ_0102,16,52.39,29.1,1.11,477,10,83.56
TRJ_0102,20,52.39,29.1,1.11,606,13,87.67
TRJ_0102,24,52.39,29.1,1.11,710,14,90.22
TRJ_0103,0,41.6,12.0,1.03,0,0,41.6
TRJ_0103,4,41.6,12.0,1.03,44,2,46.77
TRJ_0103,8,41.6,12.0,1.03,93,5,51.89
TRJ_0103,12,41.6,12.0,1.03,139,7,56.33
TRJ_0103,16,41.6,12.0,1.03,188,10,60.54
TRJ_0103,20,41.6,12.0,1.03,229,12,63.8
TRJ_0103,24,41.6,12.0,1.03,269,13,66.72
TRJ_0104,0,46.34,11.9,1.12,0,0,46.34
TRJ_0104,4,46.34,11.9,1.12,41,3,51.05
TRJ_0104,8,46.34,11.9,1.12,90,5,56.23
TRJ_0104,12,46.34,11.9,1.12,140,7,60.93
TRJ_0104,16,46.34,11.9,1.12,190,8,65.11
TRJ_0104,20,46.34,11.9,1.12,242,10,68.99
TRJ_0104,24,46.34,11.9,1.12,294,12,72.45
TRJ_0105,0,23.02,19.5,0.71,0,0,23.02
TRJ_0105,4,23.02,19.5,0.71,68,3,30.14
TRJ_0105,8,23.02,19.5,0.71,144,4,37.3
TRJ_0105,12,23.02,19.5,0.71,211,5,43.0
TRJ_0105,16,23.02,19.5,0.71,285,6,48.72
TRJ_0105,20,23.02,19.5,0.71,366,7,54.31
TRJ_0105,24,23.02,19.5,0.71,451,9,59.52
TRJ_0106,0,32.42,17.1,0.7,0,0,32.42
TRJ_0106,4,32.42,17.1,0.7,75,3,39.23
TRJ_0106,8,32.42,17.1,0.7,153,6,45.55
TRJ_0106,12,32.42,17.1,0.7,220,7,50.45
TRJ_0106,16,32.42,17.1,0.7,284,8,54.72
TRJ_0106,20,32.42,17.1,0.7,345,9,58.47
TRJ_0106,24,32.42,17.1,0.7,418,11,62.5
TRJ_0107,0,31.45,13.5,1.05,0,0,31.45
TRJ_0107,4,31.45,13.5,1.05,59,2,39.44
TRJ_0107,8,31.45,13.5,1.05,116,3,46.32
TRJ_0107,12,31.45,13.5,1.05,175,4,52.58
TRJ_0107,16,31.45,13.5,1.05,229,5,57.71
TRJ_0107,20,31.45,13.5,1.05,284,6,62.34
TRJ_0107,24,31.45,13.5,1.05,330,8,65.81
TRJ_0108,0,32.22,25.1,1.07,0,0,32.22
TRJ_0108,4,32.22,25.1,1.07,106,1,46.0
TRJ_0108,8,32.22,25.1,1.07,195,4,55.44
TRJ_0108,12,32.22,25.1,1.07,307,5,65.0
TRJ_0108,16,32.22,25.1,1.07,414,7,72.22
TRJ_0108,20,32.22,25.1,1.07,526,8,78.16
TRJ_0108,24,32.22,25.1,1.07,620,9,82.14
TRJ_0109,0,38.37,25.1,0.95,0,0,38.37
TRJ_0109,4,38.37,25.1,0.95,95,1,48.6
TRJ_0109,8,38.37,25.1,0.95,192,4,57.3
TRJ_0109,12,38.37,25.1,0.95,296,6,64.99
TRJ_0109,16,38.37,25.1,0.95,392,8,70.85
TRJ_0109,20,38.37,25.1,0.95,483,10,75.53
TRJ_0109,24,38.37,25.1,0.95,583,12,79.78
TRJ_0110,0,17.74,27.6,1.26,0,0,17.74
TRJ_0110,4,17.74,27.6,1.26,126,2,40.18
TRJ_0110,8,17.74,27.6,1.26,244,3,55.67
TRJ_0110,12,17.74,27.6,1.26,364,6,67.27
TRJ_0110,16,17.74,27.6,1.26,485,9,75.91
TRJ_0110,20,17.74,27.6,1.26,584,10,81.26
TRJ_0110,24,17.74,27.6,1.26,684,12,85.46
TRJ_0111,0,47.8,15.4,1.18,0,0,47.8
TRJ_0111,4,47.8,15.4,1.18,55,3,54.16
TRJ_0111,8,47.8,15.4,1.18,108,6,59.57
TRJ_0111,12,47.8,15.4,1.18,167,8,64.89
TRJ_0111,16,47.8,15.4,1.18,224,10,69.33
TRJ_0111,20,47.8,15.4,1.18,291,11,73.84
TRJ_0111,24,47.8,15.4,1.18,360,14,77.79
TRJ_0112,0,41.15,7.6,0.71,0,0,41.15
TRJ_0112,4,41.15,7.6,0.71,32,1,43.84
TRJ_0112,8,41.15,7.6,0.71,65,3,46.47
TRJ_0112,12,41.15,7.6,0.71,99,5,49.03
TRJ_0112,16,41.15,7.6,0.71,131,6,51.32
TRJ_0112,20,41.15,7.6,0.71,157,9,53.09
TRJ_0112,24,41.15,7.6,0.71,187,12,55.06
TRJ_0113,0,34.6,6.1,1.25,0,0,34.6
TRJ_0113,4,34.6,6.1,1.25,26,2,38.77
TRJ_0113,8,34.6,6.1,1.25,48,3,42.08
TRJ_0113,12,34.6,6.1,1.25,73,5,45.66
TRJ_0113,16,34.6,6.1,1.25,99,7,49.17
TRJ_0113,20,34.6,6.1,1.25,125,10,52.48
TRJ_0113,24,34.6,6.1,1.25,152,12,55.59
TRJ_0114,0,46.39,20.5,0.75,0,0,46.39
TRJ_0114,4,46.39,20.5,0.75,76,3,52.17
TRJ_0114,8,46.39,20.5,0.75,158,4,57.76
TRJ_0114,12,46.39,20.5,0.75,236,7,62.47
TRJ_0114,16,46.39,20.5,0.75,323,9,67.07
TRJ_0114,20,46.39,20.5,0.75,395,10,70.47
TRJ_0114,24,46.39,20.5,0.75,487,11,74.31
TRJ_0115,0,28.56,17.9,0.9,0,0,28.56
TRJ_0115,4,28.56,17.9,0.9,78,2,37.92
TRJ_0115,8,28.56,17.9,0.9,142,3,44.69
TRJ_0115,12,28.56,17.9,0.9,210,4,51.11
TRJ_0115,16,28.56,17.9,0.9,284,6,57.21
TRJ_0115,20,28.56,17.9,0.9,345,9,61.72
TRJ_0115,24,28.56,17.9,0.9,418,12,66.49
TRJ_0116,0,42.85,28.8,1.29,0,0,42.85
TRJ_0116,4,42.85,28.8,1.29,106,3,56.63
TRJ_0116,8,42.85,28.8,1.29,227,5,68.26
TRJ_0116,12,42.85,28.8,1.29,327,8,75.53
TRJ_0116,16,42.85,28.8,1.29,449,9,82.18
TRJ_0116,20,42.85,28.8,1.29,558,12,86.56
TRJ_0116,24,42.85,28.8,1.29,663,14,89.76
TRJ_0117,0,15.72,18.1,0.81,0,0,15.72
TRJ_0117,4,15.72,18.1,0.81,74,1,25.26
TRJ_0117,8,15.72,18.1,0.81,146,4,33.55
TRJ_0117,12,15.72,18.1,0.81,220,6,41.15
TRJ_0117,16,15.72,18.1,0.81,286,9,47.19
TRJ_0117,20,15.72,18.1,0.81,350,10,52.4
TRJ_0117,24,15.72,18.1,0.81,428,11,58.09
TRJ_0118,0,54.65,14.5,0.93,0,0,54.65
TRJ_0118,4,54.65,14.5,0.93,64,1,59.77
TRJ_0118,8,54.65,14.5,0.93,116,4,63.5
TRJ_0118,12,54.65,14.5,0.93,171,5,67.07
TRJ_0118,16,54.65,14.5,0.93,225,7,70.22
TRJ_0118,20,54.65,14.5,0.93,276,9,72.94
TRJ_0118,24,54.65,14.5,0.93,334,12,75.74
TRJ_0119,0,40.08,27.0,1.09,0,0,40.08
TRJ_0119,4,40.08,27.0,1.09,93,2,51.12
TRJ_0119,8,40.08,27.0,1.09,186,4,60.12
TRJ_0119,12,40.08,27.0,1.09,279,6,67.49
TRJ_0119,16,40.08,27.0,1.09,378,9,73.86
TRJ_0119,20,40.08,27.0,1.09,477,11,78.98
TRJ_0119,24,40.08,27.0,1.09,593,13,83.71
TRJ_0120,0,16.97,20.3,1.06,0,0,16.97
TRJ_0120,4,16.97,20.3,1.06,81,2,30.15
TRJ_0120,8,16.97,20.3,1.06,150,3,39.73
TRJ_0120,12,16.97,20.3,1.06,239,6,50.1
TRJ_0120,16,16.97,20.3,1.06,317,9,57.73
TRJ_0120,20,16.97,20.3,1.06,396,10,64.32
TRJ_0120,24,16.97,20.3,1.06,481,12,70.22
TRJ_0121,0,41.54,11.9,0.71,0,0,41.54
TRJ_0121,4,41.54,11.9,0.71,51,1,45.7
TRJ_0121,8,41.54,11.9,0.71,102,3,49.51
TRJ_0121,12,41.54,11.9,0.71,151,6,52.95
TRJ_0121,16,41.54,11.9,0.71,204,9,56.41
TRJ_0121,20,41.54,11.9,0.71,247,10,59.01
TRJ_0121,24,41.54,11.9,0.71,288,13,61.38
TRJ_0122,0,54.95,26.7,0.72,0,0,54.95
TRJ_0122,4,54.95,26.7,0.72,101,3,61.07
TRJ_0122,8,54.95,26.7,0.72,208,4,66.65
TRJ_0122,12,54.95,26.7,0.72,318,6,71.57
TRJ_0122,16,54.95,26.7,0.72,422,8,75.53
TRJ_0122,20,54.95,26.7,0.72,515,11,78.61
TRJ_0122,24,54.95,26.7,0.72,620,12,81.64
TRJ_0123,0,36.87,12.9,0.8,0,0,36.87
TRJ_0123,4,36.87,12.9,0.8,51,3,41.9
TRJ_0123,8,36.87,12.9,0.8,99,6,46.21
TRJ_0123,12,36.87,12.9,0.8,146,9,50.15
TRJ_0123,16,36.87,12.9,0.8,201,11,54.35
TRJ_0123,20,36.87,12.9,0.8,253,14,58.03
TRJ_0123,24,36.87,12.9,0.8,308,15,61.59
TRJ_0124,0,32.92,6.9,1.0,0,0,32.92
TRJ_0124,4,32.92,6.9,1.0,28,1,36.62
TRJ_0124,8,32.92,6.9,1.0,57,3,40.3
TRJ_0124,12,32.92,6.9,1.0,85,4,43.58
TRJ_0124,16,32.92,6.9,1.0,115,6,46.87
TRJ_0124,20,32.92,6.9,1.0,142,9,49.74
TRJ_0124,24,32.92,6.9,1.0,170,10,52.53
TRJ_0125,0,15.9,26.5,0.8,0,0,15.9
TRJ_0125,4,15.9,26.5,0.8,113,3,29.88
TRJ_0125,8,15.9,26.5,0.8,217,6,40.65
TRJ_0125,12,15.9,26.5,0.8,335,8,50.9
TRJ_0125,16,15.9,26.5,0.8,434,11,58.14
TRJ_0125,20,15.9,26.5,0.8,555,12,65.51
TRJ_0125,24,15.9,26.5,0.8,668,13,71.24
TRJ_0126,0,39.58,28.5,1.02,0,0,39.58
TRJ_0126,4,39.58,28.5,1.02,109,3,51.66
TRJ_0126,8,39.58,28.5,1.02,229,4,62.21
TRJ_0126,12,39.58,28.5,1.02,334,7,69.51
TRJ_0126,16,39.58,28.5,1.02,448,9,75.87
TRJ_0126,20,39.58,28.5,1.02,575,12,81.4
TRJ_0126,24,39.58,28.5,1.02,686,15,85.2
TRJ_0127,0,31.98,13.4,1.09,0,0,31.98
TRJ_0127,4,31.98,13.4,1.09,49,1,38.98
TRJ_0127,8,31.98,13.4,1.09,107,2,46.3
TRJ_0127,12,31.98,13.4,1.09,162,4,52.44
TRJ_0127,16,31.98,13.4,1.09,222,7,58.36
TRJ_0127,20,31.98,13.4,1.09,282,8,63.49
TRJ_0127,24,31.98,13.4,1.09,332,11,67.31
TRJ_0128,0,47.92,6.3,0.9,0,0,47.92
TRJ_0128,4,47.92,6.3,0.9,27,2,50.41
TRJ_0128,8,47.92,6.3,0.9,48,4,52.34
TRJ_0128,12,47.92,6.3,0.9,73,5,54.51
TRJ_0128,16,47.92,6.3,0.9,100,7,56.68
TRJ_0128,20,47.92,6.3,0.9,126,9,58.72
TRJ_0128,24,47.92,6.3,0.9,153,10,60.7
TRJ_0129,0,21.56,12.9,1.16,0,0,21.56
TRJ_0129,4,21.56,12.9,1.16,52,1,30.63
TRJ_0129,8,21.56,12.9,1.16,97,3,37.53
TRJ_0129,12,21.56,12.9,1.16,155,4,45.42
TRJ_0129,16,21.56,12.9,1.16,201,5,51.0
TRJ_0129,20,21.56,12.9,1.16,254,8,56.67
TRJ_0129,24,21.56,12.9,1.16,301,9,61.15
TRJ_0130,0,47.7,19.6,0.95,0,0,47.7
TRJ_0130,4,47.7,19.6,0.95,83,3,55.41
TRJ_0130,8,47.7,19.6,0.95,157,5,61.32
TRJ_0130,12,47.7,19.6,0.95,223,8,65.92
TRJ_0130,16,47.7,19.6,0.95,291,9,70.1
TRJ_0130,20,47.7,19.6,0.95,359,11,73.72
TRJ_0130,24,47.7,19.6,0.95,430,12,77.07
TRJ_0131,0,51.41,9.7,1.05,0,0,51.41
TRJ_0131,4,51.41,9.7,1.05,42,2,55.52
TRJ_0131,8,51.41,9.7,1.05,83,3,59.24
TRJ_0131,12,51.41,9.7,1.05,119,4,62.27
TRJ_0131,16,51.41,9.7,1.05,157,5,65.2
TRJ_0131,20,51.41,9.7,1.05,190,6,67.59
TRJ_0131,24,51.41,9.7,1.05,224,8,69.83
TRJ_0132,0,24.88,8.7,0.74,0,0,24.88
TRJ_0132,4,24.88,8.7,0.74,32,3,28.39
TRJ_0132,8,24.88,8.7,0.74,67,6,32.02
TRJ_0132,12,24.88,8.7,0.74,98,7,35.14
TRJ_0132,16,24.88,8.7,0.74,130,10,38.19
TRJ_0132,20,24.88,8.7,0.74,168,13,41.58
TRJ_0132,24,24.88,8.7,0.74,205,16,44.73
TRJ_0133,0,16.23,7.0,1.26,0,0,16.23
TRJ_0133,4,16.23,7.0,1.26,26,2,21.71
TRJ_0133,8,16.23,7.0,1.26,49,4,26.3
